date,X,Y,Z,LPBP,Accumulated_Index,Index_with_which_day
2019-11-20 20:00:36,152.22,687.09,43,656,128.48,130.92
2019-11-20 18:00:39,165.33,700.19,43,656,136.03,138.52
2019-11-20 16:00:38,164.67,699.52,43,656,135.65,138.13
2019-11-20 14:00:39,165.33,692.86,43,656,135.48,137.93
2019-11-20 12:00:35,164.67,692.2,43,656,135.09,137.55
2019-11-20 10:00:37,160.0,687.53,43,656,132.4,134.84
2019-11-20 08:00:35,163.33,687.53,43,656,134.07,136.51
2019-11-20 06:00:37,163.33,687.53,43,656,134.07,136.51
2019-11-20 04:00:36,163.33,687.53,43,656,134.07,136.51
2019-11-20 02:00:41,163.33,687.53,43,656,134.07,136.51
2019-11-20 00:00:39,166.67,687.53,43,656,135.74,138.17
2019-11-19 22:00:33,163.33,687.53,42,656,134.07,137.81
2019-11-19 20:00:40,163.33,687.53,42,656,134.07,137.81
2019-11-19 18:00:34,148.89,673.1,42,656,125.75,129.41
2019-11-19 16:00:42,148.89,672.44,42,656,125.7,129.36
2019-11-19 14:00:38,154.89,675.1,42,656,128.9,132.58
2019-11-19 12:00:36,147.78,667.33,42,656,124.75,128.39
2019-11-19 10:00:41,147.78,667.33,42,656,124.75,128.39
2019-11-19 08:00:35,155.78,667.33,42,656,128.75,132.39
2019-11-19 06:00:37,155.78,667.33,42,656,128.75,132.39
2019-11-19 04:00:37,155.78,667.33,42,656,128.75,132.39
2019-11-19 02:00:37,155.78,667.33,42,656,128.75,132.39
2019-11-19 00:00:37,155.78,667.33,42,656,128.75,132.39
2019-11-18 22:00:38,155.78,667.33,41,656,128.75,133.71
2019-11-18 20:00:41,144.67,656.23,41,656,122.35,127.23
2019-11-18 18:00:40,138.67,650.24,41,656,118.89,123.73
2019-11-18 16:00:36,138.0,652.9,41,656,118.76,123.62
2019-11-18 14:00:39,135.33,649.57,41,656,117.18,122.01
2019-11-18 12:00:34,135.33,646.24,41,656,116.92,121.73
2019-11-18 10:00:40,134.67,645.58,41,656,116.54,121.34
2019-11-18 08:00:39,135.33,646.24,41,656,116.92,121.73
2019-11-18 06:00:35,135.33,646.24,41,656,116.92,121.73
2019-11-18 04:00:33,135.33,646.24,41,656,116.92,121.73
2019-11-18 02:00:35,135.33,646.24,41,656,116.92,121.73
2019-11-18 00:00:34,135.33,646.24,41,656,116.92,121.73
2019-11-17 22:00:37,135.33,646.24,40,656,116.92,123.08
2019-11-17 20:00:34,135.33,646.24,40,656,116.92,123.08
2019-11-17 18:00:33,135.33,646.24,40,656,116.92,123.08
2019-11-17 16:00:33,135.33,646.24,40,656,116.92,123.08
2019-11-17 14:00:35,135.33,646.24,40,656,116.92,123.08
2019-11-17 12:00:33,135.33,646.24,40,656,116.92,123.08
2019-11-17 10:00:35,135.33,646.24,40,656,116.92,123.08
2019-11-17 08:00:40,135.33,646.24,40,656,116.92,123.08
2019-11-17 06:00:39,135.33,646.24,40,656,116.92,123.08
2019-11-17 04:00:35,135.33,646.24,40,656,116.92,123.08
2019-11-17 02:00:37,135.33,646.24,40,656,116.92,123.08
2019-11-17 00:00:34,135.33,646.24,40,656,116.92,123.08
2019-11-16 22:00:35,135.33,646.24,40,656,116.92,123.08
2019-11-16 20:00:39,135.33,646.24,40,656,116.92,123.08
2019-11-16 18:00:40,135.33,646.24,40,656,116.92,123.08
2019-11-16 16:00:35,135.33,646.24,40,656,116.92,123.08
2019-11-16 14:00:35,135.33,646.24,40,656,116.92,123.08
2019-11-16 12:00:32,135.33,646.24,40,656,116.92,123.08
2019-11-16 10:00:38,135.33,646.24,40,656,116.92,123.08
2019-11-16 08:00:38,135.33,646.24,40,656,116.92,123.08
2019-11-16 06:00:32,135.33,646.24,40,656,116.92,123.08
2019-11-16 04:00:35,135.33,646.24,40,656,116.92,123.08
2019-11-16 02:00:36,142.0,646.24,40,656,120.26,126.41
2019-11-16 00:00:35,142.0,646.24,40,656,120.26,126.41
2019-11-15 22:00:38,138.67,642.91,40,656,118.34,124.46
2019-11-15 20:00:35,138.67,642.91,40,656,118.34,124.46
2019-11-15 18:00:34,149.78,642.91,40,656,123.89,130.02
2019-11-15 16:00:34,143.11,636.25,40,656,120.05,126.11
2019-11-15 14:00:39,145.78,638.92,40,656,121.59,127.67
2019-11-15 12:01:35,134.67,627.82,40,656,115.19,121.17
2019-11-15 10:01:19,148.44,641.58,40,656,123.12,129.24
2019-11-15 08:00:48,169.56,644.24,40,656,133.88,140.02
2019-11-15 06:00:43,169.56,644.24,40,656,133.88,140.02
2019-11-15 04:00:34,169.56,644.24,40,656,133.88,140.02
2019-11-15 02:00:46,169.56,644.24,40,656,133.88,140.02
2019-11-15 00:00:37,169.56,644.24,40,656,133.88,140.02
2019-11-14 22:00:35,169.56,644.24,39,656,133.88,141.44
2019-11-14 20:00:39,169.56,643.58,39,656,133.83,141.38
2019-11-14 18:00:33,163.56,636.92,39,656,130.32,137.79
2019-11-14 16:00:56,151.56,624.93,39,656,123.41,130.74
2019-11-14 14:00:42,131.33,601.4,39,656,111.5,118.56
2019-11-14 12:00:38,134.67,604.73,39,656,113.43,120.52
2019-11-14 10:00:37,145.78,604.73,39,656,118.98,126.07
2019-11-14 08:00:35,149.11,608.06,39,656,120.9,128.03
2019-11-14 06:00:40,149.11,608.06,39,656,120.9,128.03
2019-11-14 04:00:36,149.11,608.06,39,656,120.9,128.03
2019-11-14 02:00:38,156.44,608.06,39,656,124.57,131.7
2019-11-14 00:00:35,156.44,608.06,39,656,124.57,131.7
2019-11-13 22:00:39,159.78,611.39,38,656,126.49,135.07
2019-11-13 20:00:37,156.44,604.73,38,656,124.31,132.8
2019-11-13 18:00:34,155.78,604.06,38,656,123.93,132.41
2019-11-13 16:00:44,152.44,600.73,38,656,122.01,130.44
2019-11-13 14:00:36,152.44,600.73,38,656,122.01,130.44
2019-11-13 12:00:33,145.78,593.41,38,656,118.12,126.45
2019-11-13 10:00:40,143.78,590.08,38,656,116.86,125.15
2019-11-13 08:00:36,160.22,590.08,38,656,125.09,133.37
2019-11-13 06:00:34,160.22,590.08,38,656,125.09,133.37
2019-11-13 04:00:36,160.22,590.08,38,656,125.09,133.37
2019-11-13 02:00:33,160.22,590.08,38,656,125.09,133.37
2019-11-13 00:00:35,160.22,590.08,38,656,125.09,133.37
2019-11-12 22:00:40,163.56,590.08,37,656,126.75,136.48
2019-11-12 20:00:39,163.56,590.08,37,656,126.75,136.48
2019-11-12 18:00:33,149.11,578.31,37,656,118.63,128.16
2019-11-12 16:00:40,155.78,577.64,37,656,121.92,131.44
2019-11-12 14:00:35,158.44,580.31,37,656,123.45,133.02
2019-11-12 12:00:34,165.11,580.31,37,656,126.79,136.35
2019-11-12 10:00:38,165.11,580.31,37,656,126.79,136.35
2019-11-12 08:00:38,165.11,583.64,37,656,127.04,136.66
2019-11-12 06:00:34,165.11,583.64,37,656,127.04,136.66
2019-11-12 04:00:32,165.11,583.64,37,656,127.04,136.66
2019-11-12 02:00:35,165.11,583.64,37,656,127.04,136.66
2019-11-12 00:00:35,165.11,583.64,37,656,127.04,136.66
2019-11-11 22:00:36,165.11,583.64,36,656,127.04,138.16
2019-11-11 20:00:37,165.11,583.64,36,656,127.04,138.16
2019-11-11 18:00:37,165.11,583.64,36,656,127.04,138.16
2019-11-11 16:00:40,168.44,583.64,36,656,128.71,139.83
2019-11-11 14:00:37,168.44,580.31,36,656,128.45,139.51
2019-11-11 12:00:35,161.78,573.65,36,656,124.61,135.54
2019-11-11 10:00:35,161.78,572.98,36,656,124.56,135.48
2019-11-11 08:00:37,161.78,572.98,36,656,124.56,135.48
2019-11-11 06:00:33,161.78,572.98,36,656,124.56,135.48
2019-11-11 04:00:33,161.78,572.98,36,656,124.56,135.48
2019-11-11 02:00:33,161.78,572.98,36,656,124.56,135.48
2019-11-11 00:00:32,161.78,572.98,36,656,124.56,135.48
2019-11-10 22:00:31,161.78,572.98,35,656,124.56,137.04
2019-11-10 20:00:32,161.78,572.98,35,656,124.56,137.04
2019-11-10 18:00:34,161.78,572.98,35,656,124.56,137.04
2019-11-10 16:00:32,161.78,572.98,35,656,124.56,137.04
2019-11-10 14:00:32,161.78,572.98,35,656,124.56,137.04
2019-11-10 12:00:34,161.78,572.98,35,656,124.56,137.04
2019-11-10 10:00:33,161.78,572.98,35,656,124.56,137.04
2019-11-10 08:00:36,161.78,572.98,35,656,124.56,137.04
2019-11-10 06:00:32,161.78,572.98,35,656,124.56,137.04
2019-11-10 04:00:33,161.78,572.98,35,656,124.56,137.04
2019-11-10 02:00:35,161.78,572.98,35,656,124.56,137.04
2019-11-10 00:00:33,161.78,572.98,35,656,124.56,137.04
2019-11-09 22:00:32,161.78,572.98,35,656,124.56,137.04
2019-11-09 20:00:32,161.78,572.98,35,656,124.56,137.04
2019-11-09 18:00:33,161.78,572.98,35,656,124.56,137.04
2019-11-09 16:00:34,161.78,572.98,35,656,124.56,137.04
2019-11-09 14:00:32,161.78,572.98,35,656,124.56,137.04
2019-11-09 12:00:32,161.78,572.98,35,656,124.56,137.04
2019-11-09 10:00:34,161.78,572.98,35,656,124.56,137.04
2019-11-09 08:00:33,161.78,572.98,35,656,124.56,137.04
2019-11-09 06:00:32,161.78,572.98,35,656,124.56,137.04
2019-11-09 04:00:32,161.78,572.98,35,656,124.56,137.04
2019-11-09 02:00:35,161.78,572.98,35,656,124.56,137.04
2019-11-09 00:00:34,158.44,569.65,35,656,122.64,135.05
2019-11-08 22:00:36,158.44,569.65,35,656,122.64,135.05
2019-11-08 20:00:33,156.44,569.65,35,656,121.64,134.05
2019-11-08 18:00:36,164.44,577.64,35,656,126.25,138.83
2019-11-08 16:00:34,161.11,574.31,35,656,124.33,136.84
2019-11-08 14:00:36,151.78,560.99,35,656,118.65,130.86
2019-11-08 12:00:32,151.78,560.99,35,656,118.65,130.86
2019-11-08 10:00:34,153.11,560.99,35,656,119.31,131.53
2019-11-08 08:00:34,163.11,560.99,35,656,124.31,136.53
2019-11-08 06:00:35,163.11,560.99,35,656,124.31,136.53
2019-11-08 04:00:32,163.11,560.99,35,656,124.31,136.53
2019-11-08 02:00:34,163.11,560.99,35,656,124.31,136.53
2019-11-08 00:00:34,163.78,560.99,35,656,124.65,136.86
2019-11-07 22:00:32,163.11,560.33,34,656,124.26,138.08
2019-11-07 20:00:35,152.44,549.67,34,656,118.12,131.67
2019-11-07 18:00:33,147.78,545.01,34,656,115.43,128.87
2019-11-07 16:00:34,147.78,545.01,34,656,115.43,128.87
2019-11-07 14:00:32,145.11,541.68,34,656,113.84,127.2
2019-11-07 12:00:34,145.78,541.68,34,656,114.18,127.53
2019-11-07 10:00:35,145.78,541.68,34,656,114.18,127.53
2019-11-07 08:00:36,145.78,541.68,34,656,114.18,127.53
2019-11-07 06:00:33,145.78,541.68,34,656,114.18,127.53
2019-11-07 04:00:32,145.78,541.68,34,656,114.18,127.53
2019-11-07 02:00:35,145.78,541.68,34,656,114.18,127.53
2019-11-07 00:00:34,145.78,541.68,34,656,114.18,127.53
2019-11-06 22:00:34,145.78,541.68,33,656,114.18,129.19
2019-11-06 20:00:32,104.67,541.68,33,656,93.62,108.63
2019-11-06 18:00:31,108.0,545.01,33,656,95.54,110.65
2019-11-06 16:00:34,120.67,545.01,33,656,101.87,116.98
2019-11-06 14:00:31,117.33,541.68,33,656,99.95,114.97
2019-11-06 12:00:32,117.33,541.68,33,656,99.95,114.97
2019-11-06 10:00:36,114.0,538.35,33,656,98.03,112.95
2019-11-06 08:00:32,114.0,538.35,33,656,98.03,112.95
2019-11-06 06:00:34,114.67,538.35,33,656,98.37,113.29
2019-11-06 04:00:31,114.67,538.35,33,656,98.37,113.29
2019-11-06 02:00:33,114.67,538.35,33,656,98.37,113.29
2019-11-06 00:00:33,114.67,538.35,33,656,98.37,113.29
2019-11-05 22:00:32,114.67,538.35,32,656,98.37,115.04
2019-11-05 20:00:35,114.67,538.35,32,656,98.37,115.04
2019-11-05 18:00:32,120.0,543.68,32,656,101.44,118.27
2019-11-05 16:00:55,124.0,543.01,32,656,103.39,120.2
2019-11-05 14:00:32,124.0,536.35,32,656,102.88,119.49
2019-11-05 12:01:01,124.0,536.35,32,656,102.88,119.49
2019-11-05 10:00:51,124.0,533.02,32,656,102.63,119.13
2019-11-05 08:00:33,124.0,533.02,32,656,102.63,119.13
2019-11-05 06:00:32,124.0,533.02,32,656,102.63,119.13
2019-11-05 04:00:31,124.0,533.02,32,656,102.63,119.13
2019-11-05 02:00:38,124.0,533.02,32,656,102.63,119.13
2019-11-05 00:00:33,118.67,527.03,32,656,99.5,115.82
2019-11-04 22:00:31,118.67,527.03,31,656,99.5,117.64
2019-11-04 20:00:33,118.67,538.13,31,656,100.35,118.87
2019-11-04 18:00:33,118.67,527.03,31,656,99.5,117.64
2019-11-04 16:00:34,120.0,523.03,31,656,99.87,117.87
2019-11-04 14:00:38,127.78,516.37,31,656,103.25,121.02
2019-11-04 12:00:33,131.11,516.37,31,656,104.91,122.69
2019-11-04 10:00:33,131.11,516.37,31,656,104.91,122.69
2019-11-04 08:00:32,134.44,523.03,31,656,107.09,125.09
2019-11-04 06:00:32,134.44,523.03,31,656,107.09,125.09
2019-11-04 04:00:33,134.44,522.37,31,656,107.04,125.02
2019-11-04 02:00:32,134.44,522.37,31,656,107.04,125.02
2019-11-04 00:00:31,134.44,522.37,31,656,107.04,125.02
2019-11-03 22:00:31,134.44,522.37,30,656,107.04,126.94
2019-11-03 20:00:33,134.44,522.37,30,656,107.04,126.94
2019-11-03 18:00:31,134.44,522.37,30,656,107.04,126.94
2019-11-03 16:00:31,145.56,522.37,30,656,112.59,132.5
2019-11-03 14:00:29,145.56,522.37,30,656,112.59,132.5
2019-11-03 12:00:31,137.56,511.71,30,656,107.78,127.28
2019-11-03 10:00:31,137.56,511.71,30,656,107.78,127.28
2019-11-03 08:00:32,137.56,511.71,30,656,107.78,127.28
2019-11-03 06:00:33,137.56,511.71,30,656,107.78,127.28
2019-11-03 04:00:32,137.56,511.71,30,656,107.78,127.28
2019-11-03 02:00:33,137.56,511.71,30,656,107.78,127.28
2019-11-03 00:00:34,137.56,511.71,30,656,107.78,127.28
2019-11-02 22:00:31,137.56,511.71,30,656,107.78,127.28
2019-11-02 20:00:34,137.56,511.71,30,656,107.78,127.28
2019-11-02 18:00:31,137.56,511.71,30,656,107.78,127.28
2019-11-02 16:00:37,137.56,511.71,30,656,107.78,127.28
2019-11-02 14:00:31,137.56,511.71,30,656,107.78,127.28
2019-11-02 12:00:34,137.56,511.71,30,656,107.78,127.28
2019-11-02 10:00:33,137.56,511.71,30,656,107.78,127.28
2019-11-02 08:00:31,137.56,511.71,30,656,107.78,127.28
2019-11-02 06:00:32,137.56,511.71,30,656,107.78,127.28
2019-11-02 04:00:35,137.56,511.71,30,656,107.78,127.28
2019-11-02 02:00:36,137.56,511.71,30,656,107.78,127.28
2019-11-02 00:00:36,137.56,511.71,30,656,107.78,127.28
2019-11-01 22:00:36,138.22,511.71,30,656,108.11,127.61
2019-11-01 20:00:37,138.22,511.71,30,656,108.11,127.61
2019-11-01 18:00:40,141.56,515.04,30,656,110.03,129.66
2019-11-01 16:00:36,140.89,514.37,30,656,109.65,129.25
2019-11-01 14:00:35,144.22,514.37,30,656,111.32,130.92
2019-11-01 12:00:32,144.22,514.37,30,656,111.32,130.92
2019-11-01 10:00:34,155.33,525.47,30,656,117.72,137.74
2019-11-01 08:00:33,156.67,525.47,30,656,118.38,138.41
2019-11-01 06:00:35,156.67,525.47,30,656,118.38,138.41
2019-11-01 04:00:34,156.67,525.47,30,656,118.38,138.41
2019-11-01 02:00:36,156.67,525.47,30,656,118.38,138.41
2019-11-01 00:00:37,145.56,514.37,30,656,111.98,131.59
2019-10-31 22:00:43,145.56,514.37,29,656,111.98,133.61
2019-10-31 20:00:33,138.89,496.61,29,656,107.3,128.18
2019-10-31 18:00:37,135.56,489.95,29,656,105.12,125.73
2019-10-31 16:00:32,135.56,489.95,29,656,105.12,125.73
2019-10-31 14:00:33,138.22,489.29,29,656,106.4,126.98
2019-10-31 12:00:34,138.22,489.29,29,656,106.4,126.98
2019-10-31 10:00:32,138.22,489.29,29,656,106.4,126.98
2019-10-31 08:00:35,138.22,489.29,29,656,106.4,126.98
2019-10-31 06:00:31,138.22,489.29,29,656,106.4,126.98
2019-10-31 04:00:31,138.22,489.29,29,656,106.4,126.98
2019-10-31 02:00:34,138.22,489.29,29,656,106.4,126.98
2019-10-31 00:00:31,140.22,489.29,29,656,107.4,127.98
2019-10-30 22:00:33,140.22,489.29,28,656,107.4,130.05
2019-10-30 20:00:35,140.22,489.29,28,656,107.4,130.05
2019-10-30 18:00:34,140.22,489.29,28,656,107.4,130.05
2019-10-30 16:00:38,146.89,485.96,28,656,110.48,132.97
2019-10-30 14:00:32,132.44,449.33,28,656,100.47,121.26
2019-10-30 12:00:36,132.44,449.33,28,656,100.47,121.26
2019-10-30 10:00:31,133.11,449.99,28,656,100.85,121.68
2019-10-30 08:00:35,133.11,449.99,28,656,100.85,121.68
2019-10-30 06:00:30,133.11,449.99,28,656,100.85,121.68
2019-10-30 04:00:34,133.11,449.99,28,656,100.85,121.68
2019-10-30 02:00:33,133.11,449.99,28,656,100.85,121.68
2019-10-30 00:00:33,122.67,438.89,28,656,94.79,115.1
2019-10-29 22:00:34,122.67,438.89,27,656,94.79,117.09
2019-10-29 20:00:33,122.67,438.89,27,656,94.79,117.09
2019-10-29 18:00:33,119.33,435.56,27,656,92.87,115.0
2019-10-29 16:00:31,122.67,425.57,27,656,93.77,115.4
2019-10-29 14:00:32,122.67,433.34,27,656,94.36,116.38
2019-10-29 12:00:31,122.67,433.34,27,656,94.36,116.38
2019-10-29 10:00:32,122.67,433.34,27,656,94.36,116.38
2019-10-29 08:00:32,133.78,433.34,27,656,99.92,121.94
2019-10-29 06:00:31,133.78,433.34,27,656,99.92,121.94
2019-10-29 04:00:32,133.78,433.34,27,656,99.92,121.94
2019-10-29 02:00:35,133.78,433.34,27,656,99.92,121.94
2019-10-29 00:00:31,133.78,433.34,27,656,99.92,121.94
2019-10-28 22:00:31,133.78,433.34,26,656,99.92,124.05
2019-10-28 20:00:32,133.78,418.91,26,656,98.82,122.15
2019-10-28 18:00:34,133.78,415.58,26,656,98.56,121.71
2019-10-28 16:00:35,137.11,415.58,26,656,100.23,123.38
2019-10-28 14:00:32,140.44,408.92,26,656,101.39,124.17
2019-10-28 12:00:34,141.11,405.59,26,656,101.47,124.06
2019-10-28 10:00:33,141.78,402.93,26,656,101.6,124.04
2019-10-28 08:00:33,149.11,406.26,26,656,105.52,128.15
2019-10-28 06:00:32,149.11,406.26,26,656,105.52,128.15
2019-10-28 04:00:34,149.11,406.26,26,656,105.52,128.15
2019-10-28 02:00:29,149.11,406.26,26,656,105.52,128.15
2019-10-28 00:00:33,149.11,406.26,26,656,105.52,128.15
2019-10-27 22:00:33,149.11,406.26,25,656,105.52,130.29
2019-10-27 20:00:34,149.11,406.26,25,656,105.52,130.29
2019-10-27 18:00:38,149.11,406.26,25,656,105.52,130.29
2019-10-27 16:00:34,149.11,406.26,25,656,105.52,130.29
2019-10-27 14:00:32,149.11,406.26,25,656,105.52,130.29
2019-10-27 12:00:33,149.11,406.26,25,656,105.52,130.29
2019-10-27 10:00:34,149.11,406.26,25,656,105.52,130.29
2019-10-27 08:00:35,149.11,406.26,25,656,105.52,130.29
2019-10-27 06:00:35,149.11,406.26,25,656,105.52,130.29
2019-10-27 04:00:32,149.11,406.26,25,656,105.52,130.29
2019-10-27 02:00:34,149.11,406.26,25,656,105.52,130.29
2019-10-27 00:00:36,149.11,406.26,25,656,105.52,130.29
2019-10-26 22:00:35,149.11,406.26,25,656,105.52,130.29
2019-10-26 20:00:37,149.11,406.26,25,656,105.52,130.29
2019-10-26 18:00:32,149.11,406.26,25,656,105.52,130.29
2019-10-26 16:00:34,149.11,406.26,25,656,105.52,130.29
2019-10-26 14:00:33,149.11,406.26,25,656,105.52,130.29
2019-10-26 12:00:33,149.11,406.26,25,656,105.52,130.29
2019-10-26 10:00:32,149.11,406.26,25,656,105.52,130.29
2019-10-26 08:00:37,149.11,406.26,25,656,105.52,130.29
2019-10-26 06:00:34,149.11,406.26,25,656,105.52,130.29
2019-10-26 04:00:36,155.78,406.26,25,656,108.85,133.63
2019-10-26 02:00:35,155.78,406.26,25,656,108.85,133.63
2019-10-26 00:00:33,155.78,406.26,25,656,108.85,133.63
2019-10-25 22:00:34,155.78,406.26,25,656,108.85,133.63
2019-10-25 20:00:35,155.78,406.26,25,656,108.85,133.63
2019-10-25 18:00:34,159.78,406.26,25,656,110.85,135.63
2019-10-25 16:00:44,161.11,400.27,25,656,111.06,135.47
2019-10-25 14:00:36,164.44,400.27,25,656,112.73,137.14
2019-10-25 12:00:32,164.44,400.27,25,656,112.73,137.14
2019-10-25 10:00:36,165.11,400.27,25,656,113.06,137.47
2019-10-25 08:00:35,158.44,393.61,25,656,109.22,133.22
2019-10-25 06:00:37,169.56,393.61,25,656,114.78,138.78
2019-10-25 04:00:35,169.56,393.61,25,656,114.78,138.78
2019-10-25 02:00:35,169.56,393.61,25,656,114.78,138.78
2019-10-25 00:00:37,169.56,390.28,25,656,114.52,138.32
2019-10-24 22:00:36,169.56,390.28,24,656,114.52,140.55
2019-10-24 20:00:36,169.56,390.28,24,656,114.52,140.55
2019-10-24 18:00:32,172.22,392.94,24,656,116.06,142.27
2019-10-24 16:00:34,177.33,382.95,24,656,117.85,143.39
2019-10-24 14:00:36,169.56,361.86,24,656,112.36,136.49
2019-10-24 12:00:33,168.89,360.53,24,656,111.92,135.97
2019-10-24 10:00:34,168.22,355.87,24,656,111.24,134.97
2019-10-24 08:00:33,168.22,352.54,24,656,110.98,134.49
2019-10-24 06:00:36,168.22,352.54,24,656,110.98,134.49
2019-10-24 04:00:29,168.22,352.54,24,656,110.98,134.49
2019-10-24 02:00:34,168.22,352.54,24,656,110.98,134.49
2019-10-24 00:00:32,167.56,351.87,24,656,110.6,134.06
2019-10-23 22:00:32,167.56,351.87,23,656,110.6,136.25
2019-10-23 20:00:33,170.89,355.2,23,656,112.52,138.41
2019-10-23 18:00:33,167.56,351.87,23,656,110.6,136.25
2019-10-23 16:00:34,178.67,351.2,23,656,116.1,141.71
2019-10-23 14:00:36,173.33,348.54,23,656,113.23,138.64
2019-10-23 12:00:26,173.33,348.54,23,656,113.23,138.64
2019-10-23 10:00:32,169.33,344.54,23,656,110.93,136.05
2019-10-23 08:00:31,169.33,341.21,23,656,110.67,135.55
2019-10-23 06:00:29,169.33,341.21,23,656,110.67,135.55
2019-10-23 04:00:32,169.33,341.21,23,656,110.67,135.55
2019-10-23 02:00:30,180.44,340.55,23,656,116.18,141.01
2019-10-23 00:00:33,181.11,340.55,23,656,116.51,141.34
2019-10-22 22:00:32,181.11,340.55,22,656,116.51,143.65
2019-10-22 20:00:38,169.33,329.45,22,656,109.78,136.03
2019-10-22 18:00:27,168.67,326.78,22,656,109.24,135.28
2019-10-22 16:00:32,160.89,311.69,22,656,104.2,129.04
2019-10-22 14:00:27,164.22,311.69,22,656,105.87,130.7
2019-10-22 12:00:27,164.22,311.69,22,656,105.87,130.7
2019-10-22 10:00:33,164.89,311.02,22,656,106.15,130.93
2019-10-22 08:00:30,165.56,311.02,22,656,106.48,131.27
2019-10-22 06:00:28,165.56,311.02,22,656,106.48,131.27
2019-10-22 04:01:17,165.56,311.02,22,656,106.48,131.27
2019-10-22 02:00:30,165.56,311.02,22,656,106.48,131.27
2019-10-22 00:00:30,165.56,311.02,22,656,106.48,131.27
2019-10-21 22:00:31,165.56,311.02,21,656,106.48,133.58
2019-10-21 20:00:31,165.56,311.02,21,656,106.48,133.58
2019-10-21 18:00:33,162.22,301.03,21,656,104.06,130.28
2019-10-21 16:00:33,166.22,297.04,21,656,105.75,131.63
2019-10-21 14:00:33,167.56,297.7,21,656,106.47,132.4
2019-10-21 12:00:27,167.56,297.7,21,656,106.47,132.4
2019-10-21 10:00:39,164.22,294.37,21,656,104.55,130.19
2019-10-21 08:00:27,164.22,294.37,21,656,104.55,130.19
2019-10-21 06:00:30,164.22,294.37,21,656,104.55,130.19
2019-10-21 04:00:30,164.22,294.37,21,656,104.55,130.19
2019-10-21 02:00:30,164.22,294.37,21,656,104.55,130.19
2019-10-21 00:00:30,164.22,294.37,21,656,104.55,130.19
2019-10-20 22:00:30,160.89,294.37,20,656,102.88,130.93
2019-10-20 20:00:28,160.89,294.37,20,656,102.88,130.93
